
FSA,SITE_ADDRESS,num_units,Average_Household_Size,Population,Total_EV_Pop,Total_EV_Pop,num_residents_baseline,ev_adoption_rate_baseline
M3B,3  WINGREEN CRT ,11.0,2.597297842,12880.0,633.0,540.0,28.57027626,0.04192546583850932
M2H,2  BRAHMS AVE ,164.0,2.73317757,23396.0,357.0,321.0,448.2411215,0.013720294067361942
M6C,118  VAUGHAN RD ,32.0,2.353570027,23997.0,441.0,403.0,75.31424086,0.01679376588740259
M6K,75  SPENCER AVE ,72.0,1.852943765,42110.0,388.0,336.0,133.4119511,0.007979102350985513
M3M,2217  JANE ST ,12.0,2.616451308,24906.0,110.0,93.0,31.3974157,0.0037340399903637678
M4E,567  KINGSTON RD ,15.0,2.342560235,25473.0,495.0,433.0,35.13840353,0.016998390452636125
M1K,81  GILDER DR ,22.0,2.720368174,48175.0,283.0,227.0,59.84809983,0.004711987545407369
M6K,1525  DUNDAS ST W,106.0,1.852943765,42110.0,388.0,336.0,196.4120391,0.007979102350985513
M9R,35  WIDDICOMBE HILL ,121.0,2.720705484,33783.0,249.0,213.0,329.2053636,0.006304946274753575
M6A,568  LAWRENCE AVE W,29.0,2.429703615,22380.0,211.0,179.0,70.46140484,0.007998212689901698
M4S,141  DAVISVILLE AVE ,313.0,1.956485782,30754.0,770.0,471.0,612.3800498,0.015315080965077714
M4V,160  BALMORAL AVE ,89.0,1.891364082,19273.0,518.0,451.0,168.3314033,0.023400612255486952
M4A,17  ECCLESTON DR ,60.0,2.407425743,14589.0,143.0,115.0,144.4455446,0.007882651312632806
M3H,4190  BATHURST ST ,80.0,2.601476265,38416.0,610.0,528.0,208.1181012,0.013744273219491879
M9R,10  BLACKFRIAR AVE ,61.0,2.720705484,33783.0,249.0,213.0,165.9630345,0.006304946274753575
M5P,1516  BATHURST ST ,42.0,2.075180874,19791.0,541.0,495.0,87.15759671,0.02501136880400182
M1T,2739  VICTORIA PARK AVE ,203.0,2.615402056,34607.0,344.0,298.0,530.9266174,0.008610974658306124
M8Y,2  KINGS POINT DR ,16.0,2.202123397,21986.0,458.0,388.0,35.23397435,0.017647593923405803
M5A,368  GEORGE ST ,16.0,1.792752562,48978.0,630.0,523.0,28.68404099,0.01067826371023725
M6S,495  RIVERSIDE DR ,25.0,2.344079355,34029.0,751.0,678.0,58.60198388,0.019924182315084193
M5P,1603  BATHURST ST ,73.0,2.075180874,19791.0,541.0,495.0,151.4882038,0.02501136880400182
M1B,182-250  BRENYON WAY ,208.0,3.188007586,65555.0,721.0,559.0,663.1055779,0.00852719090839753
M6M,14  GULLIVER RD ,57.0,2.648652045,42148.0,214.0,185.0,150.9731666,0.004389294865711303
M4P,11  SHERWOOD AVE ,23.0,1.793115786,25057.0,378.0,309.0,41.24166308,0.012331883306062177
M1W,20  AURORA CRT ,175.0,2.812668061,47070.0,458.0,395.0,492.2169107,0.00839175695772254
M4T,44  JACKES AVE ,411.0,2.026279663,10332.0,302.0,277.0,832.8009415,0.02680991095625242
M3H,4114  BATHURST ST ,17.0,2.601476265,38416.0,610.0,528.0,44.22509651,0.013744273219491879
M4V,396  AVENUE RD ,51.0,1.891364082,19273.0,518.0,451.0,96.45956818,0.023400612255486952
M1B,39  DURNFORD RD ,14.0,3.188007586,65555.0,721.0,559.0,44.6321062,0.00852719090839753
M9W,30  HUMBERLINE DR ,176.0,2.892017785,40977.0,1523.0,1526.0,508.9951302,0.03724040315298826
M6R,244  RONCESVALLES AVE ,22.0,2.281990801,19349.0,352.0,293.0,50.20379762,0.015142901441934984
M6P,1778  BLOOR ST W,21.0,2.096324728,39870.0,493.0,413.0,44.02281929,0.01035866566340607
M1M,3171  KINGSTON RD ,18.0,2.691586622,23258.0,322.0,269.0,48.4485592,0.011565912804196405
M6M,15  MARTHA EATON WAY ,364.0,2.648652045,42148.0,214.0,185.0,964.1093444,0.004389294865711303
M1W,20  STONEHILL CRT ,153.0,2.812668061,47070.0,458.0,395.0,430.3382133,0.00839175695772254
M6A,3257  BATHURST ST ,20.0,2.429703615,22380.0,211.0,179.0,48.5940723,0.007998212689901698
M3H,10  WILMINGTON AVE ,41.0,2.601476265,38416.0,610.0,528.0,106.6605269,0.013744273219491879
M9C,500  THE WEST MALL  ,24.0,2.528566765,38725.0,481.0,417.0,60.68560236,0.010768237572627501
M6K,146  DOWLING AVE ,68.0,1.852943765,42110.0,388.0,336.0,126.000176,0.007979102350985513
M3M,2956  KEELE ST ,11.0,2.616451308,24906.0,110.0,93.0,28.78096439,0.0037340399903637678
M5R,10  WALMER RD ,131.0,1.892163236,26197.0,524.0,478.0,247.8733839,0.018246364087490936
M9W,27  BERGAMOT AVE ,130.0,2.892017785,40977.0,1523.0,1526.0,375.9623121,0.03724040315298826
M4T,50  ROSEHILL AVE ,245.0,2.026279663,10332.0,302.0,277.0,496.4385174,0.02680991095625242
M3H,3908  BATHURST ST ,29.0,2.601476265,38416.0,610.0,528.0,75.44281169,0.013744273219491879
M6L,40  FALSTAFF AVE ,224.0,2.75242387,20156.0,120.0,100.0,616.5429469,0.004961301845604287
M1J,215  MARKHAM RD ,193.0,2.928995488,37002.0,194.0,169.0,565.2961292,0.004567320685368358
M9A,25  MABELLE AVE ,416.0,2.332696715,36642.0,730.0,643.0,970.4018334,0.017548168768080345
,,,,,,,,
M4X,260  WELLESLEY ST E,565.0,2.01498886,19896.0,101.0,92.0,1138.468706,0.004624045034177724
M9W,25  JANSUSIE RD ,45.0,2.892017785,40977.0,1523.0,1526.0,130.1408003,0.03724040315298826
M1N,3015  QUEEN ST E,15.0,2.413191892,22976.0,321.0,301.0,36.19787838,0.013100626740947075
M1N,1200  KINGSTON RD ,61.0,2.413191892,22976.0,321.0,301.0,147.2047054,0.013100626740947075
M5R,161  ST GEORGE ST ,62.0,1.892163236,26197.0,524.0,478.0,117.3141206,0.018246364087490936
M4V,425  AVENUE RD ,47.0,1.891364082,19273.0,518.0,451.0,88.89411185,0.023400612255486952
M1M,39  PARKCREST DR ,134.0,2.691586622,23258.0,322.0,269.0,360.6726073,0.011565912804196405
M1K,19  ROSEMOUNT DR ,71.0,2.720368174,48175.0,283.0,227.0,193.1461404,0.004711987545407369
M9N,1855  JANE ST ,206.0,2.490585874,26059.0,173.0,149.0,513.06069,0.005717794236156414
M1T,2241  BIRCHMOUNT RD ,27.0,2.615402056,34607.0,344.0,298.0,70.61585551,0.008610974658306124
M1J,20  TRUDELLE ST ,84.0,2.928995488,37002.0,194.0,169.0,246.035621,0.004567320685368358
M6B,140  ELM RIDGE DR ,229.0,2.594707648,28534.0,310.0,273.0,594.1880514,0.009567533468844185
M1L,3214  ST CLAIR AVE E,16.0,2.853173023,35833.0,295.0,239.0,45.65076837,0.006669829486785924
M4P,100  KEEWATIN AVE ,32.0,1.793115786,25057.0,378.0,309.0,57.37970515,0.012331883306062177
M6L,2620  KEELE ST ,11.0,2.75242387,20156.0,120.0,100.0,30.27666257,0.004961301845604287
M3H,569  SHEPPARD AVE W,144.0,2.601476265,38416.0,610.0,528.0,374.6125822,0.013744273219491879
M5R,50  SPADINA RD ,55.0,1.892163236,26197.0,524.0,478.0,104.068978,0.018246364087490936
,,,,,,,,
M8V,115  EIGHTH ST ,10.0,1.933680845,44144.0,777.0,674.0,19.33680845,0.015268213120695904
M8W,92  JAMES ST ,34.0,2.380450968,22381.0,408.0,368.0,80.93533291,0.01644251820740807
M3H,495  WILSON AVE ,132.0,2.601476265,38416.0,610.0,528.0,343.394867,0.013744273219491879
M1G,3895  LAWRENCE AVE E,114.0,2.995636575,30894.0,213.0,187.0,341.5025696,0.00605295526639477
M9R,90  BLACKFRIAR AVE ,12.0,2.720705484,33783.0,249.0,213.0,32.64846581,0.006304946274753575
M5P,14  TICHESTER RD ,32.0,2.075180874,19791.0,541.0,495.0,66.40578797,0.02501136880400182
M4X,700  ONTARIO ST ,279.0,2.01498886,19896.0,101.0,92.0,562.1818919,0.004624045034177724
M3N,4750  JANE ST ,131.0,2.99633216,40846.0,151.0,129.0,392.519513,0.0031582039857023943
M8W,12-14  THIRTY NINTH ST ,18.0,2.380450968,22381.0,408.0,368.0,42.84811742,0.01644251820740807
M6P,1624  BLOOR ST W,94.0,2.096324728,39870.0,493.0,413.0,197.0545244,0.01035866566340607
M6M,60  CLEARVIEW HTS ,37.0,2.648652045,42148.0,214.0,185.0,98.00012567,0.004389294865711303
M5M,284  LAWRENCE AVE W,15.0,2.748787062,25495.0,925.0,811.0,41.23180593,0.03181015885467739
M6P,22  OAKMOUNT RD ,216.0,2.096324728,39870.0,493.0,413.0,452.8061412,0.01035866566340607
M2R,6161  BATHURST ST ,170.0,2.641476274,40581.0,422.0,362.0,449.0509666,0.008920430743451368
M3M,1303  WILSON AVE ,85.0,2.616451308,24906.0,110.0,93.0,222.3983612,0.0037340399903637678
M4V,8  MALLORY GDNS ,36.0,1.891364082,19273.0,518.0,451.0,68.08910695,0.023400612255486952
M1L,3423  ST CLAIR AVE E,30.0,2.853173023,35833.0,295.0,239.0,85.59519069,0.006669829486785924
M8Y,6  CROWN HILL PL ,37.0,2.202123397,21986.0,458.0,388.0,81.47856569,0.017647593923405803
M3M,2788  KEELE ST ,41.0,2.616451308,24906.0,110.0,93.0,107.2745036,0.0037340399903637678
M4S,44  DUNFIELD AVE ,162.0,1.956485782,30754.0,770.0,471.0,316.9506967,0.015315080965077714
M3A,2020  DON MILLS RD ,221.0,2.617582083,34361.0,925.0,624.0,578.4856403,0.018160123395710253
M6C,145  ARLINGTON AVE ,32.0,2.353570027,23997.0,441.0,403.0,75.31424086,0.01679376588740259
M6A,24  WASDALE CRES ,11.0,2.429703615,22380.0,211.0,179.0,26.72673977,0.007998212689901698
M8V,104  SIXTEENTH ST ,12.0,1.933680845,44144.0,777.0,674.0,23.20417014,0.015268213120695904
M4V,250  ST CLAIR AVE W,45.0,1.891364082,19273.0,518.0,451.0,85.11138369,0.023400612255486952
M3N,320  NISKA RD ,169.0,2.99633216,40846.0,151.0,129.0,506.380135,0.0031582039857023943
M9N,2360  WESTON RD ,52.0,2.490585874,26059.0,173.0,149.0,129.5104654,0.005717794236156414
M6R,1621  QUEEN ST W,74.0,2.281990801,19349.0,352.0,293.0,168.8673193,0.015142901441934984
M6M,2248  KEELE ST ,11.0,2.648652045,42148.0,214.0,185.0,29.1351725,0.004389294865711303
M8W,31  PARK BLVD ,97.0,2.380450968,22381.0,408.0,368.0,230.9037439,0.01644251820740807
M4V,70  HEATH ST W,35.0,1.891364082,19273.0,518.0,451.0,66.19774287,0.023400612255486952
M4M,17  RENWICK CRES ,80.0,2.189286026,25052.0,497.0,457.0,175.1428821,0.01824205652243334
M1P,3010  LAWRENCE AVE E,170.0,2.739069796,45170.0,386.0,306.0,465.6418653,0.006774407792782821
M1L,273  PHARMACY AVE ,280.0,2.853173023,35833.0,295.0,239.0,798.8884464,0.006669829486785924
M6C,707  ST CLAIR AVE W,130.0,2.353570027,23997.0,441.0,403.0,305.9641035,0.01679376588740259
M8W,220  LAKE PROMENADE  ,118.0,2.380450968,22381.0,408.0,368.0,280.8932142,0.01644251820740807
M1T,2008  PHARMACY AVE ,293.0,2.615402056,34607.0,344.0,298.0,766.3128024,0.008610974658306124
M6C,607  ST CLAIR AVE W,14.0,2.353570027,23997.0,441.0,403.0,32.94998038,0.01679376588740259
M4R,1  CHERITAN AVE ,64.0,2.197232472,11909.0,352.0,313.0,140.6228782,0.026282643378957093
M4M,502  EASTERN AVE ,19.0,2.189286026,25052.0,497.0,457.0,41.59643449,0.01824205652243334
M3K,829  WILSON AVE ,11.0,2.670628183,7865.0,122.0,99.0,29.37691001,0.012587412587412588
M2N,5430  YONGE ST ,239.0,2.199958989,75100.0,1595.0,1406.0,525.7901984,0.018721704394141146
M3H,3896  BATHURST ST ,30.0,2.601476265,38416.0,610.0,528.0,78.04428795,0.013744273219491879
M1K,740  MIDLAND AVE ,87.0,2.720368174,48175.0,283.0,227.0,236.6720311,0.004711987545407369
M3C,12  THE DONWAY  E,40.0,2.438357851,39616.0,461.0,406.0,97.53431404,0.010248384491114702
M8Y,173  STEPHEN DR ,13.0,2.202123397,21986.0,458.0,388.0,28.62760416,0.017647593923405803
M9A,11  ANGLESEY BLVD ,39.0,2.332696715,36642.0,730.0,643.0,90.97517189,0.017548168768080345
,,,,,,,,
M1B,109  GENERATION BLVD ,12.0,3.188007586,65555.0,721.0,559.0,38.25609103,0.00852719090839753
M1E,51  TRAILRIDGE CRES ,200.0,2.773267898,48033.0,453.0,408.0,554.6535796,0.008494160264817937
M3H,15  ROSSEAU RD ,11.0,2.601476265,38416.0,610.0,528.0,28.61623892,0.013744273219491879
M6A,44  SARANAC BLVD ,36.0,2.429703615,22380.0,211.0,179.0,87.46933014,0.007998212689901698
M1G,40  TUXEDO CRT ,216.0,2.995636575,30894.0,213.0,187.0,647.0575002,0.00605295526639477
M5N,625  ROSELAWN AVE ,91.0,2.566979183,16154.0,416.0,372.0,233.5951057,0.023028352110932276
M6K,22  MAYNARD AVE ,36.0,1.852943765,42110.0,388.0,336.0,66.70597554,0.007979102350985513
M8V,2545  LAKE SHORE BLVD W,26.0,1.933680845,44144.0,777.0,674.0,50.27570197,0.015268213120695904
M4A,85  BARTLEY DR ,15.0,2.407425743,14589.0,143.0,115.0,36.11138615,0.007882651312632806
M6C,111  RAGLAN AVE ,175.0,2.353570027,23997.0,441.0,403.0,411.8747547,0.01679376588740259
M3C,980  LAWRENCE AVE E,64.0,2.438357851,39616.0,461.0,406.0,156.0549025,0.010248384491114702
M5R,922  BATHURST ST ,18.0,1.892163236,26197.0,524.0,478.0,34.05893825,0.018246364087490936
M4V,398  AVENUE RD ,39.0,1.891364082,19273.0,518.0,451.0,73.7631992,0.023400612255486952
M6R,320  RONCESVALLES AVE ,16.0,2.281990801,19349.0,352.0,293.0,36.51185282,0.015142901441934984
M3H,17  ROSSEAU RD ,11.0,2.601476265,38416.0,610.0,528.0,28.61623892,0.013744273219491879
M8V,2547  LAKE SHORE BLVD W,26.0,1.933680845,44144.0,777.0,674.0,50.27570197,0.015268213120695904
M1T,40  CARABOB CRT ,196.0,2.615402056,34607.0,344.0,298.0,512.618803,0.008610974658306124
M1N,22  PELL ST ,10.0,2.413191892,22976.0,321.0,301.0,24.13191892,0.013100626740947075
M1P,1165  BIRCHMOUNT RD ,20.0,2.739069796,45170.0,386.0,306.0,54.78139592,0.006774407792782821
M9W,70  ESTHER LORRIE DR ,97.0,2.892017785,40977.0,1523.0,1526.0,280.5257251,0.03724040315298826
M6N,121  HUMBER BLVD ,215.0,2.52268739,40252.0,279.0,240.0,542.3777889,0.005962436649110604
M2K,688  SHEPPARD AVE E,35.0,2.171387011,25377.0,627.0,546.0,75.99854539,0.021515545572762737
M8V,95  TWENTY FIFTH ST ,46.0,1.933680845,44144.0,777.0,674.0,88.94931887,0.015268213120695904
M4E,600  KINGSTON RD ,68.0,2.342560235,25473.0,495.0,433.0,159.294096,0.016998390452636125
M5A,205  PARLIAMENT ST ,16.0,1.792752562,48978.0,630.0,523.0,28.68404099,0.01067826371023725
M5A,26  GIFFORD ST ,15.0,1.792752562,48978.0,630.0,523.0,26.89128843,0.01067826371023725
M6P,255  GLENLAKE AVE ,336.0,2.096324728,39870.0,493.0,413.0,704.3651086,0.01035866566340607
M1K,740  MIDLAND AVE ,87.0,2.720368174,48175.0,283.0,227.0,236.6720311,0.004711987545407369
M2M,33  DREWRY AVE ,81.0,2.554221689,31915.0,580.0,531.0,206.8919568,0.016637944540184867
M6A,773  LAWRENCE AVE W,10.0,2.429703615,22380.0,211.0,179.0,24.29703615,0.007998212689901698
M6M,98  TRETHEWEY DR ,10.0,2.648652045,42148.0,214.0,185.0,26.48652045,0.004389294865711303
M6A,51  BLOSSOMFIELD DR ,30.0,2.429703615,22380.0,211.0,179.0,72.89110845,0.007998212689901698
M3A,235  BROOKBANKS DR ,41.0,2.617582083,34361.0,925.0,624.0,107.3208654,0.018160123395710253
M4P,525  EGLINTON AVE E,54.0,1.793115786,25057.0,378.0,309.0,96.82825244,0.012331883306062177
M9A,300  THE KINGSWAY  ,12.0,2.332696715,36642.0,730.0,643.0,27.99236058,0.017548168768080345
M4V,494  AVENUE RD ,118.0,1.891364082,19273.0,518.0,451.0,223.1809617,0.023400612255486952
M1N,10  GLEN EVEREST RD ,350.0,2.413191892,22976.0,321.0,301.0,844.6171622,0.013100626740947075
M1E,217  MORNINGSIDE AVE ,110.0,2.773267898,48033.0,453.0,408.0,305.0594688,0.008494160264817937
M5B,423  YONGE ST ,340.0,1.652314112,17422.0,145.0,111.0,561.7867981,0.006371254735392033
M5R,245 A  HOWLAND AVE ,24.0,1.892163236,26197.0,524.0,478.0,45.41191766,0.018246364087490936
M4K,369  PAPE AVE ,139.0,2.177892067,30913.0,456.0,407.0,302.7269973,0.013165981949341701
M9V,88  HUMBER COLLEGE BLVD ,119.0,3.235332973,53878.0,358.0,324.0,385.0046238,0.00601358625041761
M4V,311  LONSDALE RD ,14.0,1.891364082,19273.0,518.0,451.0,26.47909715,0.023400612255486952
M8X,2649  BLOOR ST W,48.0,2.319650655,10624.0,423.0,373.0,111.3432314,0.03510918674698795
M6E,659  NORTHCLIFFE BLVD ,54.0,2.537301374,37684.0,271.0,239.0,137.0142742,0.0063422142023139795
M2R,4900  BATHURST ST ,60.0,2.641476274,40581.0,422.0,362.0,158.4885764,0.008920430743451368
M8Z,773  THE QUEENSWAY  ,63.0,2.588392977,19312.0,786.0,660.0,163.0687576,0.03417564208782104
M1G,3947  LAWRENCE AVE E,238.0,2.995636575,30894.0,213.0,187.0,712.9615049,0.00605295526639477
M4S,268  MERTON ST ,38.0,1.956485782,30754.0,770.0,471.0,74.34645972,0.015315080965077714
M6P,1585  BLOOR ST W,48.0,2.096324728,39870.0,493.0,413.0,100.6235869,0.01035866566340607
M4E,569  KINGSTON RD ,15.0,2.342560235,25473.0,495.0,433.0,35.13840353,0.016998390452636125
M1C,750  MORNINGSIDE AVE ,165.0,3.127588628,35642.0,685.0,604.0,516.0521236,0.016946299309803042
M5B,25  MUTUAL ST ,97.0,1.652314112,17422.0,145.0,111.0,160.2744689,0.006371254735392033
M6G,805  COLLEGE ST ,72.0,2.348066298,30600.0,394.0,356.0,169.0607735,0.011633986928104575
M8V,250  TWELFTH ST ,178.0,1.933680845,44144.0,777.0,674.0,344.1951904,0.015268213120695904
M6G,2  LAMBERTLODGE AVE ,64.0,2.348066298,30600.0,394.0,356.0,150.2762431,0.011633986928104575
M5A,501  ADELAIDE ST E,180.0,1.792752562,48978.0,630.0,523.0,322.6954612,0.01067826371023725
M4V,265  RUSSELL HILL RD ,48.0,1.891364082,19273.0,518.0,451.0,90.78547594,0.023400612255486952
M6N,5 A  JASPER AVE ,10.0,2.52268739,40252.0,279.0,240.0,25.2268739,0.005962436649110604
M6R,118  RONCESVALLES AVE ,30.0,2.281990801,19349.0,352.0,293.0,68.45972403,0.015142901441934984
M3A,121  COMBERMERE DR ,66.0,2.617582083,34361.0,925.0,624.0,172.7604175,0.018160123395710253
M8V,250  BIRMINGHAM ST ,23.0,1.933680845,44144.0,777.0,674.0,44.47465944,0.015268213120695904
M4P,77  ROEHAMPTON AVE ,81.0,1.793115786,25057.0,378.0,309.0,145.2423787,0.012331883306062177
M4K,100  GAMBLE AVE ,152.0,2.177892067,30913.0,456.0,407.0,331.0395942,0.013165981949341701
M4P,245  ROEHAMPTON AVE ,83.0,1.793115786,25057.0,378.0,309.0,148.8286102,0.012331883306062177
M3H,3894  BATHURST ST ,29.0,2.601476265,38416.0,610.0,528.0,75.44281169,0.013744273219491879
M1N,3010  QUEEN ST E,16.0,2.413191892,22976.0,321.0,301.0,38.61107027,0.013100626740947075
M6A,64  WASDALE CRES ,15.0,2.429703615,22380.0,211.0,179.0,36.44555423,0.007998212689901698
M1L,8  RANNOCK ST ,33.0,2.853173023,35833.0,295.0,239.0,94.15470976,0.006669829486785924
M6K,189  DOWLING AVE ,10.0,1.852943765,42110.0,388.0,336.0,18.52943765,0.007979102350985513
M4M,58  LEWIS ST ,15.0,2.189286026,25052.0,497.0,457.0,32.83929039,0.01824205652243334
M3M,2868  KEELE ST ,30.0,2.616451308,24906.0,110.0,93.0,78.49353924,0.0037340399903637678
M4V,326  AVENUE RD ,18.0,1.891364082,19273.0,518.0,451.0,34.04455348,0.023400612255486952
M4T,77  ST CLAIR AVE E,185.0,2.026279663,10332.0,302.0,277.0,374.8617377,0.02680991095625242
M8V,2561  LAKE SHORE BLVD W,14.0,1.933680845,44144.0,777.0,674.0,27.07153183,0.015268213120695904
M6B,457  MARLEE AVE ,31.0,2.594707648,28534.0,310.0,273.0,80.43593709,0.009567533468844185
M2N,10  OAKBURN CRES ,11.0,2.199958989,75100.0,1595.0,1406.0,24.19954888,0.018721704394141146
M9A,315  THE KINGSWAY  ,15.0,2.332696715,36642.0,730.0,643.0,34.99045073,0.017548168768080345
M3N,101  DRIFTWOOD AVE ,32.0,2.99633216,40846.0,151.0,129.0,95.88262912,0.0031582039857023943
M4L,501  KINGSTON RD ,75.0,2.342956876,32218.0,521.0,460.0,175.7217657,0.014277732944316841
M5V,57  SPADINA AVE ,286.0,1.612054352,59912.0,847.0,804.0,461.0475447,0.013419682200560822
M4V,7  EDMUND AVE ,68.0,1.891364082,19273.0,518.0,451.0,128.6127576,0.023400612255486952
M6E,1480  EGLINTON AVE W,11.0,2.537301374,37684.0,271.0,239.0,27.91031511,0.0063422142023139795
M3A,60  UNDERHILL DR ,57.0,2.617582083,34361.0,925.0,624.0,149.2021787,0.018160123395710253
M1H,25  GREENBRAE CRCT ,60.0,2.77618165,23964.0,233.0,210.0,166.570899,0.008763144717075613
M5B,385  CHURCH ST ,120.0,1.652314112,17422.0,145.0,111.0,198.2776934,0.006371254735392033
M4S,225  DAVISVILLE AVE ,401.0,1.956485782,30754.0,770.0,471.0,784.5507986,0.015315080965077714
M6C,236  VAUGHAN RD ,79.0,2.353570027,23997.0,441.0,403.0,185.9320321,0.01679376588740259
,,,,,,,,
M3H,3905  BATHURST ST ,50.0,2.601476265,38416.0,610.0,528.0,130.0738133,0.013744273219491879
M6M,70  CLEARVIEW HTS ,47.0,2.648652045,42148.0,214.0,185.0,124.4866461,0.004389294865711303
M6M,15  OXFORD DR ,174.0,2.648652045,42148.0,214.0,185.0,460.8654558,0.004389294865711303
M6L,2616  KEELE ST ,11.0,2.75242387,20156.0,120.0,100.0,30.27666257,0.004961301845604287
M1L,5  RANNOCK ST ,28.0,2.853173023,35833.0,295.0,239.0,79.88884464,0.006669829486785924
M4A,1790  EGLINTON AVE E,117.0,2.407425743,14589.0,143.0,115.0,281.6688119,0.007882651312632806
M1P,1475  BIRCHMOUNT RD ,28.0,2.739069796,45170.0,386.0,306.0,76.69395429,0.006774407792782821
M6C,130  VAUGHAN RD ,99.0,2.353570027,23997.0,441.0,403.0,233.0034327,0.01679376588740259
M1N,1420  KINGSTON RD ,36.0,2.413191892,22976.0,321.0,301.0,86.87490811,0.013100626740947075
M2R,4866  BATHURST ST ,81.0,2.641476274,40581.0,422.0,362.0,213.9595782,0.008920430743451368
M1E,45  LIVINGSTON RD ,188.0,2.773267898,48033.0,453.0,408.0,521.3743648,0.008494160264817937
M6C,180  VAUGHAN RD ,22.0,2.353570027,23997.0,441.0,403.0,51.77854059,0.01679376588740259
M8Y,10  KINGS POINT DR ,19.0,2.202123397,21986.0,458.0,388.0,41.84034454,0.017647593923405803
M4Y,36  MAITLAND ST ,27.0,1.597563121,36319.0,288.0,249.0,43.13420427,0.006855915636443734
M3M,2856  KEELE ST ,11.0,2.616451308,24906.0,110.0,93.0,28.78096439,0.0037340399903637678
M6M,70  GULLIVER RD ,19.0,2.648652045,42148.0,214.0,185.0,50.32438886,0.004389294865711303
M9R,186  KINGSVIEW BLVD ,81.0,2.720705484,33783.0,249.0,213.0,220.3771442,0.006304946274753575
M6H,6 A  GREENLAW AVE ,44.0,2.270037375,43730.0,372.0,318.0,99.8816445,0.007271895723759433
M3N,2770  JANE ST ,144.0,2.99633216,40846.0,151.0,129.0,431.471831,0.0031582039857023943
M9P,2067  ISLINGTON AVE ,162.0,2.612960385,20645.0,218.0,192.0,423.2995824,0.009300072656817631
M3K,921  WILSON AVE ,44.0,2.670628183,7865.0,122.0,99.0,117.5076401,0.012587412587412588
M2P,30  UPPER CANADA DR ,54.0,2.528820375,7546.0,345.0,318.0,136.5563003,0.04214153193745031
M6B,131  LYON CRT ,26.0,2.594707648,28534.0,310.0,273.0,67.46239885,0.009567533468844185
M6P,95  HIGH PARK AVE ,217.0,2.096324728,39870.0,493.0,413.0,454.902466,0.01035866566340607
M3M,18  SKIPTON CRT ,40.0,2.616451308,24906.0,110.0,93.0,104.6580523,0.0037340399903637678
M6A,1  MARQUETTE AVE ,24.0,2.429703615,22380.0,211.0,179.0,58.31288676,0.007998212689901698
M3A,1200  YORK MILLS RD ,222.0,2.617582083,34361.0,925.0,624.0,581.1032224,0.018160123395710253
M1L,68  HARRIS PARK DR ,11.0,2.853173023,35833.0,295.0,239.0,31.38490325,0.006669829486785924
M4H,52  THORNCLIFFE PARK DR ,57.0,3.084969477,18698.0,82.0,59.0,175.8432602,0.003155417691731736
M4H,2  GRANDSTAND PL ,60.0,3.084969477,18698.0,82.0,59.0,185.0981686,0.003155417691731736
M6H,97  NORTHCLIFFE BLVD ,10.0,2.270037375,43730.0,372.0,318.0,22.70037375,0.007271895723759433
M4P,55  BROADWAY AVE ,389.0,1.793115786,25057.0,378.0,309.0,697.5220408,0.012331883306062177
M8W,44  ARCADIAN CRCL ,13.0,2.380450968,22381.0,408.0,368.0,30.94586258,0.01644251820740807
M1K,711  KENNEDY RD ,79.0,2.720368174,48175.0,283.0,227.0,214.9090857,0.004711987545407369
M1K,2225  EGLINTON AVE E,94.0,2.720368174,48175.0,283.0,227.0,255.7146084,0.004711987545407369
M3M,2251  JANE ST ,11.0,2.616451308,24906.0,110.0,93.0,28.78096439,0.0037340399903637678
M1M,140  ADANAC DR ,306.0,2.691586622,23258.0,322.0,269.0,823.6255063,0.011565912804196405
